hour,HB101,HB102,HB103,HB105,HB201,HB202,HB203,HB301,HB302,HB303,HB304,HB305,HB401,HB402,HB404,HB407,HB408,HB409,HB501,HB502,HB505,HB506,HB508,HB601,HB602,HB603,HB608,HB609,HB610,HB611,HB612,JC002,JC003,JC006,JC008,JC009,JC013,JC014,JC018,JC019,JC020,JC022,JC023,JC024,JC027,JC032,JC034,JC035,JC038,JC051,JC052,JC053,JC055,JC057,JC059,JC063,JC065,JC066,JC072,JC074,JC075,JC076,JC077,JC078,JC080,JC081,JC082,JC084,JC093,JC094,JC095,JC097,JC098,JC099,JC102,JC103,JC104,JC105,JC107,JC108,JC109,JC110,JC115,JC116
2025-05-18 09:00:00,4,4,2,0,0,9,3,0,1,4,1,4,2,1,1,1,2,0,1,6,5,3,2,2,0,1,1,2,0,0,0,0,2,3,6,4,5,2,0,0,1,2,4,0,0,0,1,1,1,2,12,2,0,1,2,0,0,1,5,2,0,1,0,0,0,2,3,2,1,2,2,3,4,0,1,0,2,3,0,0,2,4,1,2
2025-05-18 10:00:00,3,7,2,0,0,5,7,0,2,1,3,8,1,2,1,1,5,1,0,6,2,3,4,9,2,5,2,1,2,6,0,1,3,11,6,6,7,6,2,1,1,3,2,3,1,4,0,5,2,0,5,2,0,4,2,0,0,11,2,1,1,2,4,1,1,1,4,1,1,1,2,1,2,1,2,0,5,7,0,0,1,9,10,3
2025-05-18 11:00:00,5,11,3,0,0,11,1,3,1,2,3,3,3,3,2,1,4,3,11,7,1,5,0,1,4,4,1,4,0,7,0,2,2,6,7,11,4,2,0,1,1,2,2,3,0,3,2,5,2,0,4,6,0,1,2,0,1,5,3,1,2,1,1,3,2,2,6,2,0,1,0,1,0,6,2,1,4,8,0,0,3,3,7,5
2025-05-18 12:00:00,5,8,5,0,0,7,6,0,1,2,3,2,1,3,1,0,3,0,4,5,3,2,1,2,2,5,7,5,2,3,0,3,4,4,4,4,9,1,1,2,0,0,3,0,2,4,3,5,1,0,2,3,0,2,2,1,2,2,1,1,3,2,2,1,1,2,9,5,1,2,1,7,2,1,5,2,3,9,1,5,6,9,9,6
2025-05-18 13:00:00,11,7,2,0,0,8,2,0,3,2,4,0,3,4,3,2,8,4,1,6,5,1,0,5,0,7,1,6,1,6,0,4,4,3,6,7,3,3,4,5,1,1,4,3,0,7,6,5,4,1,7,4,3,2,1,3,0,4,5,4,4,1,0,3,6,3,1,4,0,1,0,1,3,0,0,4,4,2,1,0,3,2,13,4
2025-05-18 14:00:00,12,11,2,0,0,11,5,1,1,3,3,3,1,0,0,3,0,0,5,12,0,0,0,5,0,5,4,7,3,7,0,3,0,6,11,11,2,3,1,3,2,1,6,2,2,3,7,3,1,2,7,1,1,0,1,2,7,3,3,1,1,3,0,0,1,3,4,4,0,2,1,3,5,2,3,0,4,6,0,0,4,4,5,4
2025-05-18 15:00:00,16,12,7,0,0,6,5,3,1,2,3,2,2,1,0,6,2,0,6,7,3,6,1,8,3,5,6,4,0,5,0,1,3,7,7,10,11,4,1,2,2,0,4,4,3,3,1,2,1,2,8,0,1,1,1,0,4,10,5,3,1,1,2,1,0,6,2,2,0,0,2,0,2,1,3,1,5,5,0,0,5,4,22,3
2025-05-18 16:00:00,2,15,5,0,0,11,9,1,2,1,2,2,3,5,0,4,1,1,9,3,3,3,2,4,1,8,4,6,1,7,0,3,8,5,5,10,8,9,0,1,1,1,2,2,1,2,1,2,0,1,7,0,3,4,3,1,2,4,3,5,3,4,1,1,0,4,2,2,0,1,0,1,6,1,3,0,4,5,0,1,6,6,10,3
2025-05-18 17:00:00,9,9,9,0,0,6,2,2,1,1,7,1,2,4,3,2,3,0,3,5,7,2,0,7,9,6,6,7,2,6,0,1,2,3,10,6,4,2,4,1,5,0,2,4,2,3,3,4,2,2,12,0,2,6,1,1,2,3,6,1,2,2,0,0,0,1,3,1,1,0,0,0,5,3,1,5,0,9,0,0,4,2,9,12
2025-05-18 18:00:00,9,7,5,0,0,10,9,2,0,2,5,1,1,4,3,1,1,1,4,7,2,7,1,3,1,3,2,4,1,2,0,2,1,4,5,3,4,4,1,3,2,0,0,2,1,1,1,1,1,0,6,2,0,2,1,0,1,9,2,2,1,1,1,1,0,3,3,0,1,0,3,1,1,0,2,4,2,5,0,3,1,1,2,4
2025-05-18 19:00:00,12,6,1,0,0,1,2,0,0,3,0,7,4,2,1,4,1,4,4,1,2,3,0,4,0,2,0,6,0,5,0,5,3,2,5,6,2,4,0,3,0,0,1,0,2,1,1,3,3,0,7,0,0,2,1,0,2,3,1,3,0,2,0,0,0,0,1,0,0,0,2,1,3,0,3,1,1,4,0,1,3,4,10,7
2025-05-18 20:00:00,2,1,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2,2,2,2,0,2,0,3,0,1,0,1,0,1,3,4,7,7,1,4,0,1,1,2,0,0,0,3,0,3,1,0,6,0,0,0,0,0,0,8,2,2,0,1,0,1,0,1,2,0,1,0,3,1,2,0,0,1,2,1,0,1,4,0,7,3
2025-05-18 21:00:00,0,3,0,3,2,2,3,1,0,0,1,0,0,1,1,1,0,1,1,0,1,3,0,0,0,2,0,0,1,1,0,1,1,1,4,3,1,2,0,0,0,0,2,2,1,1,0,0,0,1,1,0,1,0,0,0,0,4,1,2,1,0,0,0,1,2,3,0,2,0,1,0,0,2,0,1,9,0,0,0,2,0,7,2
2025-05-18 22:00:00,1,1,0,1,3,1,2,0,0,0,0,2,0,0,0,3,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,0,1,0,1,0,1,1,0,4,2,1,1,1,0,1,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,3,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,7,0
2025-05-18 23:00:00,0,0,2,3,2,3,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,5,1
2025-05-19 00:00:00,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1
2025-05-19 01:00:00,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2025-05-19 03:00:00,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-19 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-05-19 05:00:00,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
2025-05-19 06:00:00,0,1,0,0,6,0,2,1,1,1,1,3,1,4,0,2,2,0,3,3,1,3,0,0,2,2,0,0,0,0,0,0,0,1,1,3,4,2,0,2,2,2,0,3,1,1,2,0,0,0,3,0,1,0,0,0,0,0,2,1,2,1,1,3,2,1,0,2,1,1,0,3,2,1,4,0,0,4,0,1,0,1,0,0
2025-05-19 07:00:00,4,2,1,1,4,5,2,0,1,1,3,2,2,3,3,1,2,0,6,5,1,6,4,0,1,0,0,1,0,0,0,0,2,2,3,5,2,1,0,0,1,1,1,3,0,1,1,1,3,1,5,4,8,2,0,0,2,2,2,2,7,5,5,3,2,3,0,1,0,1,3,1,5,2,2,1,2,5,1,0,2,3,5,0
2025-05-19 08:00:00,5,5,3,1,9,10,3,1,3,4,5,2,2,2,1,0,3,2,7,4,3,4,0,2,0,1,1,1,6,2,0,0,3,2,4,9,6,2,1,1,1,4,11,2,0,3,3,7,3,3,6,3,4,1,0,0,2,8,1,2,2,1,1,5,0,6,3,3,0,4,2,2,2,2,8,0,2,4,0,0,3,6,2,2
2025-05-19 09:00:00,4,4,2,4,3,0,0,1,0,0,2,4,2,0,2,0,3,4,2,3,0,0,0,2,2,1,0,6,2,1,0,0,1,0,2,1,1,1,0,0,3,0,2,0,0,4,0,0,1,1,0,1,0,0,0,0,0,6,0,2,0,5,2,2,0,1,2,2,0,1,0,0,2,1,2,2,1,1,0,0,4,0,1,2
2025-05-19 10:00:00,1,3,2,2,0,2,1,0,0,2,0,4,0,1,0,0,0,2,0,2,0,2,0,1,1,1,0,0,1,1,0,1,0,0,6,2,1,1,0,0,0,0,2,0,0,4,1,0,1,0,1,4,1,0,0,0,2,2,2,1,3,0,0,3,0,2,2,1,0,0,1,2,2,0,1,1,1,4,0,0,4,0,2,2
2025-05-19 11:00:00,1,1,0,2,1,2,1,0,1,0,1,1,0,1,0,0,2,0,1,0,2,0,0,1,3,2,0,3,0,1,0,0,3,1,4,8,1,1,0,0,1,0,1,0,0,4,1,2,2,0,1,2,0,0,0,1,0,6,0,2,0,0,0,0,0,1,1,0,1,0,0,1,2,1,3,0,1,5,0,1,2,2,3,1
2025-05-19 12:00:00,3,6,0,3,1,0,4,0,1,0,1,4,1,0,1,0,1,3,1,8,0,2,0,0,3,3,1,1,3,1,0,6,0,3,0,3,3,2,0,0,0,0,1,1,1,2,2,0,1,0,5,0,5,0,0,0,1,1,1,1,1,0,0,0,1,0,1,2,1,1,0,3,5,0,1,4,3,5,0,0,2,2,2,7
2025-05-19 13:00:00,2,7,1,6,3,4,2,3,0,2,0,3,2,1,0,3,1,1,1,2,0,2,2,2,0,0,0,7,2,1,0,2,0,2,1,4,0,0,0,4,3,0,1,2,1,1,1,1,0,0,3,0,2,0,0,0,0,4,1,2,0,1,0,1,1,1,2,0,0,1,1,0,2,0,1,0,2,3,0,0,7,2,7,8
2025-05-19 14:00:00,7,2,4,6,3,2,3,1,1,1,0,5,3,0,1,0,1,0,2,6,0,1,2,3,1,0,0,4,1,2,0,3,1,0,4,2,2,0,1,1,2,4,1,0,3,5,3,0,1,0,3,0,2,1,0,0,2,6,1,0,0,1,0,0,3,2,2,2,0,1,2,3,3,2,3,1,4,0,0,0,7,1,8,10
2025-05-19 15:00:00,3,11,0,4,4,4,1,0,3,3,2,2,2,3,2,1,2,4,6,2,6,2,0,5,2,5,2,3,3,4,0,0,0,3,2,5,4,5,1,1,2,0,4,1,0,0,0,1,1,0,2,1,2,0,0,0,0,2,1,1,0,1,0,2,0,1,4,0,0,0,0,2,1,0,2,1,0,5,0,1,8,2,8,8
2025-05-19 16:00:00,6,21,2,11,2,5,2,1,0,2,1,2,1,1,2,1,1,0,2,1,1,2,6,3,4,5,0,6,0,4,0,2,3,1,4,5,4,2,0,0,1,2,0,0,2,3,0,7,3,0,4,2,1,0,1,0,1,8,3,2,1,1,0,2,1,3,4,1,0,2,1,2,4,0,3,4,3,6,0,0,9,1,14,7
2025-05-19 17:00:00,20,20,8,11,3,10,1,4,3,1,3,3,3,6,2,6,3,7,6,5,3,5,4,5,2,5,5,14,1,4,0,10,8,2,12,10,6,8,0,1,8,1,2,1,0,5,4,3,3,0,8,0,5,2,1,1,0,12,12,5,2,4,2,5,0,3,6,1,2,3,2,2,8,2,5,3,7,16,0,0,12,2,27,5
2025-05-19 18:00:00,7,3,8,9,8,2,9,4,5,2,7,4,1,5,2,4,8,5,4,7,10,8,1,5,5,4,1,4,3,8,0,1,8,5,4,11,3,5,0,1,0,0,5,2,1,5,1,3,2,0,9,0,3,3,2,1,2,6,1,3,1,2,1,0,1,6,7,0,2,1,2,3,6,2,2,8,9,4,0,0,2,8,25,7
2025-05-19 19:00:00,7,5,1,7,3,3,3,1,1,4,2,3,9,3,4,4,2,7,7,2,2,3,2,5,2,7,2,3,3,3,0,5,5,8,8,1,2,7,3,0,5,2,2,2,0,2,1,0,1,1,3,0,6,2,0,0,1,4,3,6,0,2,0,1,0,1,7,1,1,2,0,2,4,1,5,0,9,5,0,3,1,1,7,6
2025-05-19 20:00:00,4,4,2,2,7,1,4,4,0,0,4,1,5,2,7,1,1,5,2,2,3,5,1,3,1,3,2,2,1,3,0,1,5,3,1,2,3,4,3,1,4,0,0,1,1,2,0,1,0,0,5,0,3,3,0,0,0,2,0,2,1,3,1,1,0,1,3,4,0,3,1,1,1,4,3,0,3,6,0,0,2,1,3,2
2025-05-19 21:00:00,0,3,4,0,2,4,1,2,1,3,1,1,2,0,4,1,1,2,1,2,0,1,0,1,2,1,0,2,1,4,0,1,1,4,9,6,1,2,0,0,0,0,2,2,1,1,1,2,1,1,0,0,0,0,0,1,0,3,1,2,0,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,2,0,0,1,0,3,3
2025-05-19 22:00:00,0,6,0,1,1,5,1,0,0,2,4,1,1,3,0,3,2,1,2,1,0,5,0,1,2,1,0,0,0,6,0,0,2,0,1,2,2,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0
2025-05-19 23:00:00,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2025-05-20 00:00:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-05-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-05-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-05-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-20 04:00:00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-05-20 05:00:00,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2025-05-20 06:00:00,1,0,1,0,6,0,3,2,1,1,1,2,1,3,2,2,5,2,7,5,3,1,0,2,0,6,1,0,2,0,0,1,0,3,0,7,5,1,0,0,1,3,1,4,3,2,1,1,0,0,4,0,0,0,1,0,1,0,6,0,3,0,2,3,2,0,0,1,1,0,1,0,3,1,0,0,0,8,0,1,0,2,2,0
2025-05-20 07:00:00,2,5,1,2,4,4,0,3,1,4,2,8,1,4,5,0,8,0,7,3,1,7,4,0,0,1,2,5,9,2,0,1,2,2,4,5,2,0,0,2,3,3,3,3,2,0,4,4,4,1,4,2,4,5,2,0,0,3,2,3,5,3,2,4,1,3,1,3,3,0,2,1,2,0,0,2,0,3,0,0,2,4,7,0
2025-05-20 08:00:00,8,3,1,5,5,9,0,2,0,6,8,4,2,1,0,2,4,1,4,2,2,6,1,4,4,2,2,1,1,1,0,2,1,3,1,12,6,2,1,2,4,2,14,2,5,6,4,3,7,0,9,8,10,7,0,0,2,10,2,1,4,1,4,2,0,0,3,4,5,1,5,3,4,4,3,2,1,4,1,1,1,10,6,3
2025-05-20 09:00:00,3,5,2,5,2,2,3,2,0,0,2,2,2,1,0,0,1,2,2,0,2,0,3,2,4,1,1,1,0,0,0,2,1,3,2,3,2,1,0,2,0,4,3,0,0,2,1,1,0,0,3,1,2,0,1,3,0,5,1,5,1,0,2,0,0,1,1,3,1,0,1,1,1,3,0,0,3,1,0,0,2,2,3,1
2025-05-20 10:00:00,2,10,0,1,0,1,1,0,1,0,3,0,0,1,1,1,0,4,1,0,0,0,1,0,1,0,0,3,2,2,0,0,0,0,2,1,1,3,0,5,1,2,3,1,1,1,1,0,1,2,0,4,2,0,0,1,0,1,1,2,0,1,0,0,0,0,1,0,0,0,1,0,2,1,1,4,0,6,0,0,4,2,3,2
2025-05-20 11:00:00,4,3,2,0,3,4,1,2,1,0,0,0,0,1,2,0,0,0,0,0,1,1,0,2,1,2,1,2,2,0,0,0,2,0,2,3,2,3,0,0,0,1,0,0,2,1,5,1,0,2,1,0,2,0,0,1,0,3,1,0,1,0,0,0,1,2,2,0,1,1,0,1,0,0,1,3,3,3,0,0,1,0,1,6
2025-05-20 12:00:00,1,3,3,2,1,3,2,0,1,1,2,1,2,0,0,1,0,0,0,2,4,2,1,1,3,1,1,2,0,2,0,0,7,2,3,3,1,5,0,1,0,0,0,0,1,2,1,2,1,0,1,0,0,0,0,1,0,7,0,2,1,1,0,0,0,1,1,1,0,0,0,1,4,1,3,1,2,2,0,0,4,0,5,2
2025-05-20 13:00:00,2,3,3,5,0,2,1,0,3,1,1,1,0,1,1,0,1,0,2,0,1,1,3,0,2,1,1,2,1,0,0,1,3,2,2,2,2,0,3,2,0,1,1,1,0,2,1,1,3,0,1,0,3,0,0,0,1,0,0,2,1,0,1,1,1,0,4,0,0,1,2,1,2,0,2,0,4,1,0,0,5,1,3,2
2025-05-20 14:00:00,3,7,2,4,1,1,3,2,2,1,1,0,1,2,0,3,1,1,1,5,1,2,0,1,1,0,1,5,1,1,0,3,1,3,2,2,2,2,0,2,0,3,2,2,0,0,0,1,1,0,1,2,3,0,0,0,1,5,1,1,0,0,1,2,1,1,2,0,2,0,1,0,5,0,5,0,3,1,0,0,6,2,13,4
2025-05-20 15:00:00,15,17,4,7,3,3,3,2,2,4,1,1,1,3,0,2,3,1,4,1,1,1,1,4,5,5,2,7,3,4,0,1,2,2,2,3,5,4,0,0,2,2,5,2,0,1,0,2,2,0,1,0,0,1,0,1,0,2,2,5,0,0,0,0,1,4,3,1,0,2,0,0,2,0,1,2,2,8,0,1,5,0,10,5
2025-05-20 16:00:00,7,29,11,7,4,6,2,1,1,3,2,3,2,1,0,2,1,3,5,7,0,3,0,4,1,4,0,4,1,3,0,5,1,1,3,2,5,5,0,1,3,1,1,0,1,12,1,0,1,0,3,1,3,0,0,0,1,11,3,3,0,1,0,1,1,2,1,0,1,1,1,1,9,4,2,2,6,12,0,1,8,1,20,11
2025-05-20 17:00:00,9,37,8,12,10,7,4,3,2,5,3,3,3,4,2,5,4,7,3,8,5,2,4,7,8,12,5,10,0,6,0,4,12,3,11,6,3,5,0,1,2,2,5,2,3,8,2,2,3,0,5,1,3,1,0,1,0,11,4,2,1,2,0,2,0,2,15,1,1,1,1,1,6,1,5,10,5,4,0,0,10,1,31,16
2025-05-20 18:00:00,7,11,5,9,12,9,5,2,3,3,2,7,8,9,2,6,2,7,6,1,5,4,6,9,0,6,4,12,0,8,0,3,8,6,5,7,5,10,5,0,5,2,1,2,2,2,2,2,3,0,5,2,2,1,3,0,2,8,4,4,1,1,0,2,1,1,7,0,1,1,1,3,3,1,4,3,3,8,0,0,3,8,6,4
2025-05-20 19:00:00,4,8,1,7,5,3,2,3,3,7,2,5,2,8,3,9,5,2,8,2,3,6,2,6,2,6,3,2,2,3,0,1,1,3,5,5,10,5,1,1,0,1,4,1,1,1,1,9,0,0,9,1,6,2,1,0,0,6,4,4,1,1,1,2,2,1,7,0,0,1,2,3,4,3,6,2,4,9,0,1,4,8,5,5
2025-05-20 20:00:00,5,2,2,5,6,3,1,4,3,2,3,0,0,3,0,5,6,2,5,3,2,5,1,3,4,3,1,2,1,3,0,1,3,7,1,4,3,4,1,1,2,0,3,2,4,4,1,2,1,0,1,1,3,4,0,1,0,4,1,4,0,4,0,0,0,1,1,1,0,2,1,6,2,3,1,0,2,2,2,0,5,1,2,3
2025-05-20 21:00:00,0,3,3,0,0,0,2,1,0,2,0,0,0,2,0,5,1,1,3,0,1,2,1,2,0,1,0,1,3,2,0,0,0,5,2,1,3,1,0,1,1,1,1,0,1,1,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,3,0,1,0,3,2,2,0,1,2,2,0,1,1,1,2,4,0,0,2,1,2,0
2025-05-20 22:00:00,2,2,0,0,0,5,1,3,0,0,0,1,1,5,1,4,2,1,1,1,0,2,1,0,0,2,0,0,2,2,0,1,0,1,1,2,2,0,2,0,0,3,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,2,1,0,0,0,1,1,0,3,0,0,0,0,0,3,1,0,3,2,0,0,0,0,0,5,0
2025-05-20 23:00:00,0,0,4,0,0,0,0,1,1,1,0,0,0,0,3,2,2,0,0,0,2,0,0,1,0,2,2,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
2025-05-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-05-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-05-21 04:00:00,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-21 05:00:00,0,1,0,1,2,0,0,0,2,0,1,0,1,1,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-05-21 06:00:00,1,1,1,2,4,0,1,1,1,2,3,3,4,1,2,1,0,0,5,5,3,1,0,0,0,2,0,4,1,1,0,2,0,1,1,6,8,0,0,0,1,3,0,2,1,0,1,1,0,0,4,0,2,0,1,0,1,0,2,1,2,1,1,2,2,3,0,0,1,0,0,1,4,1,2,0,1,3,0,3,1,0,1,3
2025-05-21 07:00:00,6,3,2,2,3,3,2,5,4,6,4,4,6,0,2,0,3,4,6,9,2,1,2,0,1,4,2,2,2,1,0,1,0,1,6,5,6,2,0,2,2,2,2,3,3,1,5,1,2,0,4,3,7,5,2,0,1,3,6,1,5,2,4,3,1,5,0,0,0,2,3,0,2,2,2,2,2,6,0,0,3,1,6,1
2025-05-21 08:00:00,6,3,3,3,1,6,1,2,1,1,2,9,7,0,4,1,1,3,5,8,3,4,0,4,2,1,4,5,2,3,0,0,2,1,3,15,4,7,0,2,2,1,8,4,4,2,2,1,2,1,6,5,4,4,0,0,2,11,3,2,7,5,2,5,2,4,0,0,1,2,7,2,5,2,4,1,2,4,0,1,3,7,4,1
2025-05-21 09:00:00,3,2,2,3,1,1,1,0,1,1,1,2,1,1,3,0,1,0,2,2,0,6,1,3,1,2,1,2,3,1,0,0,1,3,1,0,5,0,0,0,2,3,1,2,2,0,0,0,1,0,4,1,1,2,2,1,0,2,0,1,1,3,2,2,1,0,0,0,0,0,2,1,0,0,6,4,2,1,0,0,3,0,3,2
2025-05-21 10:00:00,1,1,0,0,1,0,2,1,0,0,0,1,1,0,0,0,0,2,1,1,0,0,1,1,2,2,0,1,0,0,0,0,4,0,1,2,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,2,1,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,4
2025-05-21 11:00:00,0,1,0,1,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,0,3,0,0,1,0,1,1
